sample_id,2050,2040,2030,2020,2010,2000,1990,1980,1970,1960,1950,1940,1930,1920,1910,1900,1890,1880,1870,1860,1850,1840,1830,1820,1810,1800,1790,1780,1770,1760,1750,1740,1730,1720,1710,1700,1690,1680,1670,1660,1650,1640,1630,1620,1610,1600,1590,1580,1570,1560,1550,1540,1530,1520,1510,1500,1490,1480,1470,1460,1450,1440,1430,1420,1410,1400,1390,1380,1370,1360,1350,1340,1330,1320,1310,1300,1290,1280,1270,1260,1250,1240,1230,1220,1210,1200,1190,1180,1170,1160,1150,1140,1130,1120,1110,1100,1090,1080,1070,1060,1050,1040,1030,1020,1010,1000,990,980,970,960,950,940,930,920,910,900,890,880,870,860,850,840,830,820,810,800,790,780,770,760,750,740,730,720,710,700
2351,6.05002,6.524467,6.08475,5.096669,5.238685,5.420913,5.295503,5.103889,5.691498,5.616528,5.811494,5.251296,4.872972,5.795273,6.257416,6.679947,6.689125,7.193575,8.78518,9.788308,10.332198,10.15479,10.006501,10.260959,10.668725,11.164454,10.404803,10.510789,11.317976,12.2064,12.407646,12.916686,12.912675,12.653797,13.190979,13.751967,14.261689,14.379121,14.355691,14.331303,14.218114,14.336319,13.958728,13.461731,13.047144,12.139001,11.939259,12.042191,11.829259,11.039549,10.284691,9.743077,9.281465,9.052258,8.725814,8.301474,7.870682,7.59812,7.366543,7.254099,7.433401,7.473113,7.540254,7.856215,8.770367,10.345614,12.996381,16.598233,19.659433,22.298671,24.282087,25.893397,28.461507,31.157934,33.408891,35.723801,38.089979,38.887101,37.951468,38.44254,38.940317,38.245307,37.235323,36.59337,36.086488,36.349916,37.530993,37.303325,37.284626,38.805679,43.352966,50.148145,53.714497,55.592493,59.67375,62.452454,61.305778,60.044299,59.356384,60.737229,61.919054,62.235903,59.977498,54.740443,52.097329,53.995719,55.193546,54.916784,53.277116,52.263547,54.170423,64.176131,71.969295,78.791873,67.921493,63.24877,58.348373,79.381494,87.801484,71.468402,62.329925,61.368931,60.557225,60.048815,59.652955,59.342976,58.508544,57.859606,56.818104,55.724888,55.007584,54.092556,53.160123,52.388649,51.658276,50.782687
2352,5.850142,6.353355,5.707367,5.062898,5.293834,5.358593,5.713814,5.568854,5.931819,5.660921,5.897544,5.723723,5.672603,6.438962,6.493197,6.608645,6.645234,6.979478,9.145401,10.127792,10.111826,10.547775,10.654555,10.149702,10.44763,11.010652,10.56749,10.387642,11.141412,12.180764,12.52939,12.859903,12.650067,12.89205,13.51311,13.78,14.587379,14.657131,13.848706,13.780537,13.907195,13.94532,13.984051,13.736146,13.089081,12.17098,11.850902,11.83777,11.537314,10.797553,10.246161,9.818237,9.350663,9.010099,8.711851,8.307623,7.956671,7.717638,7.409658,7.385533,7.535343,7.530326,7.482129,7.840413,8.736815,10.408309,13.183939,16.555958,19.531113,21.911523,24.08643,25.667582,27.445666,30.244287,32.497837,34.635591,36.988911,38.200565,37.462421,36.672305,37.394587,38.089378,36.565172,35.587912,35.122562,35.528836,36.565377,36.699318,37.010034,38.525059,42.717131,49.360949,53.073707,55.496481,58.162052,59.888629,62.589129,62.224444,59.60147,59.065431,59.730617,61.714577,60.384678,55.8199,50.685589,52.152716,55.615311,56.678364,52.627505,52.825368,56.242061,61.873465,72.799244,81.689499,71.998489,66.631611,60.198396,67.973306,82.47353,92.170326,67.722171,61.83244,61.14979,60.810084,60.485805,60.25621,59.611639,59.008805,58.270859,57.444188,56.747967,55.938538,55.053873,54.378402,53.602043,52.734128
2353,5.807265,6.375408,5.442212,4.571255,5.458488,5.826802,5.848037,5.784222,6.001261,5.508852,5.547249,5.935852,5.825135,5.872538,6.218377,6.829904,6.626954,7.060541,8.811644,9.516013,9.819481,10.094147,10.141507,10.23211,10.647628,11.152357,10.569631,10.410317,10.844377,11.837156,12.32153,12.436349,12.308586,12.486406,13.107402,13.883098,14.327623,14.307904,13.834618,13.949882,14.205148,14.151256,14.077272,13.601117,12.819391,12.100969,11.955152,11.837695,11.65561,11.046561,10.418,9.884759,9.43542,9.182955,8.85996,8.350956,7.935385,7.758708,7.470207,7.427105,7.477153,7.499555,7.604416,7.919455,8.754256,10.368535,13.221643,16.444524,19.162413,21.401517,23.770391,26.168285,28.083714,29.743105,31.859257,34.226342,36.749939,38.565362,37.803423,36.395621,36.222479,36.887328,36.918059,36.312265,34.994577,34.849486,35.793018,36.25396,36.34725,37.959803,41.325403,46.932555,51.162756,54.251909,57.588099,61.106306,63.071715,62.027505,58.758923,57.020812,59.198562,60.122015,58.411517,54.367102,51.574649,50.702936,53.356487,56.132866,51.686261,49.77781,55.522867,62.217738,71.519952,76.314668,65.574092,61.937998,59.121908,71.558781,74.456984,71.952488,62.010603,60.372143,60.329793,59.546044,59.142767,58.966932,58.319876,57.750612,57.080217,56.176248,55.695779,54.892958,53.926599,53.196506,52.5013,51.549929
2354,6.011911,6.484723,5.826221,5.056136,4.887806,5.113301,5.589476,5.429487,5.694418,5.43765,5.588973,5.630966,5.46761,5.553809,5.245758,5.649994,6.329268,7.004246,9.022837,9.703459,9.719053,10.201106,10.035074,9.981981,10.437706,10.763805,10.377728,10.40858,10.819702,11.576068,11.713221,12.430032,12.690599,12.894415,13.215418,13.829401,14.309134,14.219051,13.952483,13.634884,13.730193,13.994886,13.933526,13.390924,12.68517,12.027963,11.738891,11.659765,11.634364,10.892476,10.181385,9.645457,9.203065,9.00564,8.589588,8.176847,7.84551,7.606042,7.358799,7.294012,7.40407,7.32263,7.314397,7.697549,8.576731,10.345214,13.180872,16.338939,19.062275,21.497956,23.750714,25.850593,28.073377,30.522139,32.490745,34.983185,37.029379,37.953239,37.689933,37.450775,38.289107,38.482809,37.196534,36.15086,35.466777,35.486367,36.536189,36.705793,37.044428,38.69828,42.973402,49.75442,53.532673,55.406818,58.096842,61.112637,62.609883,61.97494,59.698367,59.105292,61.537047,62.685309,58.898388,53.892095,52.218849,53.749607,54.821194,56.541761,56.555234,53.255068,55.043698,59.915166,72.571659,81.785488,71.690467,62.75659,60.613576,78.608658,87.272929,75.234742,63.236571,61.69991,60.779379,60.39062,60.001509,59.839663,59.152551,58.283554,57.457305,56.373826,55.68405,54.744695,53.805161,53.067319,52.339249,51.433857
2355,5.868706,6.506482,6.10163,5.069385,4.753735,5.202929,5.604383,5.589886,6.082265,5.180191,5.247459,5.808113,5.57786,5.989951,7.064787,6.723761,5.978555,6.78131,8.794916,10.160439,10.231539,10.689115,10.610568,10.075135,10.388127,11.014992,10.883308,10.649055,11.017243,11.621293,12.109719,13.210537,13.344888,13.110002,13.257125,13.450662,14.623338,15.480824,14.915842,14.230807,14.267897,14.539577,14.289122,13.657408,12.995705,12.304648,12.11907,11.913825,11.929415,11.325577,10.375168,9.833211,9.436363,9.173389,8.825505,8.416688,8.025475,7.768207,7.524199,7.435378,7.518873,7.440657,7.53246,7.875728,8.702988,10.458062,13.511252,16.764016,19.435886,21.913782,23.636929,25.941407,29.199074,31.47584,32.914249,34.632863,37.35428,39.804658,39.569632,37.724894,37.437901,37.415044,37.619573,37.746624,36.914362,35.726481,35.875045,36.554807,36.954297,38.617989,42.965243,49.745182,54.14015,56.305218,58.444965,61.986986,63.453135,64.16995,61.739072,58.731685,60.16079,61.696499,61.657172,56.731466,53.136651,51.979627,54.21966,54.472971,57.313146,60.287957,60.214618,59.628821,61.977198,73.316601,84.819414,78.889042,66.817541,61.501133,61.006674,114.249384,76.321819,61.255465,61.194868,61.065203,60.814976,60.79481,60.02996,59.273171,58.598548,57.659309,56.988159,56.21512,55.317434,54.442968,53.579797,52.71597
2356,5.859786,6.1987,6.047041,5.693869,5.233346,5.12192,5.412909,5.663801,6.589388,5.600855,5.566793,5.52622,5.556632,6.968478,7.376141,6.292844,6.215253,6.864157,8.822222,9.529536,9.864778,10.727204,10.824176,10.030461,10.320919,11.145009,10.7788,10.690527,11.017549,11.487727,11.796711,12.704958,13.093249,13.092811,13.243211,13.432586,14.090131,14.851286,14.896459,14.378434,14.215069,14.078637,13.8725,13.616138,12.841534,12.184628,11.977069,11.80702,11.743495,11.127055,10.350279,9.673693,9.274224,9.116744,8.854893,8.436271,7.976423,7.747248,7.605939,7.549998,7.560838,7.604807,7.632971,7.892307,8.759163,10.423642,13.347173,17.033556,19.568497,21.080617,22.729394,24.627776,28.121665,31.160158,32.198515,33.740582,35.475662,37.611882,38.926995,37.586531,36.785634,36.638912,35.626814,35.777158,36.080191,34.819062,34.794455,36.218589,36.222674,37.55918,41.783339,46.663477,50.635719,54.325953,57.243581,58.91926,61.286186,62.697813,59.866318,56.05717,58.438695,58.848754,58.692449,56.080215,50.903097,50.212122,52.383699,54.648604,53.894086,50.723223,52.359778,59.789402,64.29691,77.211115,76.617228,67.136011,57.185161,58.702557,70.961534,89.622258,66.247865,59.250587,59.062379,58.694099,58.343024,58.009409,57.453863,56.956307,56.201134,55.29298,54.630706,53.964549,53.0576,52.312263,51.439084,50.56141
2357,5.939107,6.457729,6.443753,5.518346,5.085524,5.238379,5.60395,5.40328,6.092077,5.576964,5.148002,5.115711,5.516784,6.231681,6.381705,6.223695,5.790203,7.046558,9.053388,9.30835,9.63713,10.284411,10.302122,10.025246,10.313414,10.705964,10.532608,10.904271,11.029721,11.323246,12.004769,13.063206,13.365141,13.031281,12.701137,12.92405,14.046707,14.952803,14.609651,14.098483,13.862558,13.99371,13.920916,13.11825,12.427997,11.855537,11.657009,11.641921,11.622153,11.108933,10.294767,9.599267,9.218899,9.035927,8.779982,8.361445,7.949093,7.689073,7.407984,7.345318,7.326148,7.218529,7.260286,7.647701,8.534978,10.255296,13.172975,16.522707,19.138054,21.289197,23.729464,26.206018,27.878357,30.064852,32.046335,34.122239,36.834041,39.130623,38.777457,37.085642,37.235791,37.349853,37.376425,37.119413,35.80051,34.701194,35.137111,36.600144,37.119229,38.610303,42.557776,49.186197,54.457464,56.201208,58.714814,60.408104,62.67278,62.67183,60.5116,59.208762,60.08155,60.001176,58.110965,57.236848,54.748783,52.340382,52.830232,54.14419,55.966482,56.767493,55.342288,57.657507,63.350872,68.001709,77.838995,83.218697,72.955208,63.612045,55.240634,71.728538,64.276462,61.064187,60.707333,59.976905,59.552713,59.10577,58.300321,57.603256,56.796647,55.764956,55.07294,54.12787,53.209959,52.566451,51.798692,50.81923
2358,5.588371,6.229935,5.759684,5.409848,5.488139,5.342948,5.205354,5.369727,6.18068,5.993065,6.013187,5.502946,5.35971,5.651874,5.866781,6.52639,6.873808,7.418263,9.084262,9.719619,9.965728,10.211088,10.279314,10.305095,10.481134,11.406417,11.135751,10.561627,11.056729,12.031138,12.586195,13.46839,13.420922,12.950726,13.246155,13.922816,14.716008,14.752483,14.235097,14.208402,14.208008,14.394802,14.426118,13.753,13.055985,12.300863,12.074269,12.030632,11.908853,11.228508,10.548547,9.97798,9.439541,9.250823,8.964225,8.546921,8.154377,7.836848,7.631424,7.609655,7.582583,7.486548,7.578236,7.988004,8.875468,10.592491,13.752123,17.438846,19.934383,21.683385,23.630308,25.650884,28.720224,31.596572,32.693166,33.967368,35.88482,38.595419,39.678119,38.82225,37.958352,37.540794,37.083873,37.474592,37.365749,35.715933,35.713895,36.89483,37.741313,38.94291,42.585066,48.760606,53.431966,56.469662,58.639602,61.148246,64.133515,63.773097,61.032636,59.499066,59.865005,59.555222,59.670124,58.995313,53.676245,50.405558,51.702463,55.075764,58.068197,55.702581,54.176725,60.829512,64.527456,80.32992,79.747206,69.909502,60.617061,63.294987,103.340422,116.006593,71.130719,61.228965,61.340357,60.724636,60.175211,59.894497,59.216049,58.556427,57.72733,56.838807,56.097478,55.179294,54.324595,53.442089,52.673053,51.745472
2359,5.538495,6.588924,6.812543,5.773844,5.250456,5.168463,5.579207,5.881473,6.308281,5.530107,5.255518,5.175744,5.421263,6.638522,6.912609,6.524876,5.912153,6.545152,8.757523,9.646943,9.978834,10.860335,10.837375,10.536132,10.532059,10.758762,10.484392,10.832293,11.538752,11.869663,11.890411,12.725409,13.197143,13.438827,13.493112,13.455871,13.886224,14.521565,14.845147,14.509681,14.135962,14.283105,14.24622,13.689544,13.004405,12.252747,11.952512,11.780673,11.690273,11.204422,10.535174,9.97965,9.531213,9.211756,8.84508,8.326069,7.90767,7.739891,7.52536,7.511114,7.573864,7.476274,7.517363,7.844539,8.707766,10.463294,13.347772,16.67514,19.319909,21.672396,23.702227,25.821205,28.648988,30.400835,31.313307,33.739653,36.326139,38.629054,38.960023,36.751563,36.111047,36.924292,36.343545,36.313107,36.689228,36.106705,35.263443,35.569812,36.885552,38.190249,41.635236,47.981093,52.449448,53.968353,56.49652,58.806175,61.540968,61.293406,57.657985,56.878856,57.48798,58.252879,58.265873,57.532307,52.953713,50.348317,53.44352,54.177938,54.164362,51.519361,52.740785,61.205621,66.923598,72.637416,65.717496,63.099788,59.48486,66.304617,99.128304,99.480144,65.233309,58.958839,58.878106,58.558084,58.219129,57.917328,57.265435,56.782306,55.899257,55.128891,54.561578,53.753277,52.764258,51.97436,51.162525,50.221742
2360,5.804131,5.735535,5.395928,4.940703,5.087026,5.287522,5.613697,5.486008,5.647783,5.26063,5.23485,5.739151,5.782946,5.976169,6.05324,6.063785,6.451399,6.841969,8.593349,9.581933,9.56088,9.819519,10.004832,10.257074,10.544449,11.061557,10.49018,10.1904,10.60356,11.622137,12.25678,13.00457,12.698302,12.565556,13.001559,13.611374,14.517948,14.555114,14.236093,14.1015,14.289797,14.106007,13.763964,13.285861,12.799308,12.123721,11.725203,11.661849,11.48689,10.806516,10.226586,9.662751,9.124757,8.892598,8.62516,8.217856,7.854166,7.587525,7.303902,7.295343,7.343874,7.261018,7.284404,7.677207,8.501391,10.248082,13.22323,16.382612,19.196379,21.779009,24.199894,26.427893,28.139178,30.224458,32.989142,35.575341,37.406692,38.240844,38.056035,37.383564,37.805944,38.579573,37.322847,35.94016,35.824441,36.071642,36.596732,36.851561,36.823036,38.855245,43.639523,49.84,54.325667,55.87932,58.016861,60.987502,63.587224,64.526645,60.799772,58.480136,60.443394,60.972926,59.500545,55.512265,51.681267,53.401869,55.580956,58.332869,54.772692,51.91779,57.444645,65.993729,76.907026,81.034715,69.751796,67.369183,71.840476,82.993469,67.737157,61.537615,61.500815,61.470308,61.129367,60.665493,60.077193,59.629492,58.876513,58.156448,57.269634,56.227547,55.387339,54.561021,53.718966,52.882926,52.093407,51.266602
2361,5.398401,7.074953,6.059235,4.696423,5.098743,5.318326,5.909132,5.722451,6.083539,5.756527,6.182063,6.015406,5.633559,6.674519,7.250751,6.45305,6.503027,7.274579,8.967921,9.886988,10.591082,10.989326,10.753448,10.342703,10.361584,10.92446,10.807381,11.015959,11.433788,11.817015,12.189671,13.290859,13.738604,13.764439,13.572103,13.424451,14.124647,14.894733,14.92747,14.167941,14.256879,14.486955,14.025951,13.797466,13.102914,12.372848,12.235606,12.209115,11.928302,11.295519,10.579705,9.976486,9.582343,9.358109,9.009039,8.518107,8.131764,7.877267,7.679021,7.656094,7.617372,7.626,7.716195,8.000187,8.910564,10.670319,13.379492,16.732022,19.802877,22.390609,24.559202,26.78163,28.459859,30.11765,32.587964,35.166494,37.64954,38.765923,38.476581,37.764642,38.289021,39.353206,38.586432,37.160521,36.065077,35.261397,36.379892,37.261907,37.716288,38.671944,42.315553,48.977832,53.67217,56.015734,58.518312,61.452062,64.014699,64.528877,60.700355,58.910807,59.058677,59.844237,61.200426,58.260901,53.749382,53.712796,55.102987,55.231902,52.730175,51.102302,54.075263,66.43218,74.705344,77.876384,66.420495,63.957943,67.658474,80.452835,90.211746,78.038874,63.290477,60.978507,60.615629,60.152089,59.886339,59.600869,58.936301,58.266306,57.495745,56.478687,55.797636,55.104645,54.126335,53.406754,52.672143,51.802251
2362,5.845017,6.243065,6.034542,5.982643,5.77846,5.664097,5.49927,4.973111,5.831461,5.724615,5.520208,5.042673,5.060309,6.581943,7.362293,6.891596,6.303372,7.371223,9.157958,9.67682,9.947066,10.537379,10.826537,10.678849,10.648285,10.728694,10.387659,10.962858,11.572835,11.945535,11.939313,12.745622,13.393639,13.584185,13.695197,13.772942,14.212331,14.794814,14.702085,14.225248,14.103727,14.210769,14.141634,13.597256,13.127317,12.5441,11.99192,12.006176,11.965241,11.186006,10.3924,9.87592,9.489144,9.256605,8.858999,8.486416,8.105924,7.797269,7.636469,7.548736,7.581144,7.574499,7.612379,7.878273,8.704292,10.345319,13.197353,16.676732,20.063523,22.569839,24.069594,25.389361,27.450441,30.406588,33.043261,35.125435,36.277877,36.989319,38.64813,38.128211,38.007091,37.246574,35.707556,35.595677,35.920172,36.173062,36.334415,36.409022,36.824317,38.10183,41.67,47.960519,53.304429,56.288862,57.780399,58.889685,60.144156,61.58286,62.051168,59.461544,58.919048,58.388824,55.681337,53.080424,53.120944,55.255041,55.982354,53.089754,49.075199,51.228587,55.793512,62.590211,71.020671,73.51603,61.579265,59.306383,67.54724,77.18969,79.561318,66.678494,60.474263,60.45482,59.917785,59.308499,59.004526,58.736229,58.13199,57.529718,56.772575,55.811986,55.169027,54.423283,53.448578,52.715782,51.925607,50.990608
2363,5.770805,6.333937,6.063209,4.948132,5.185508,5.570277,5.861442,5.827163,5.490622,5.326422,5.81905,5.454157,4.907174,5.578086,6.658626,6.084787,6.056303,6.545219,8.386964,10.180991,10.152497,9.97171,10.112462,10.417524,10.830894,10.876606,10.382344,10.211314,10.894761,11.745741,12.30131,12.800667,12.565614,12.672727,13.27299,13.715721,13.947076,14.15652,13.929461,13.869281,14.139277,13.980029,13.718919,13.463985,12.927667,12.116762,11.623175,11.592029,11.543338,10.956445,10.281176,9.575713,9.136394,9.055734,8.803887,8.306098,7.808616,7.535962,7.198786,7.116407,7.198493,7.173943,7.303255,7.645782,8.525438,10.2152,12.966433,16.246518,19.328662,21.955021,24.023508,25.847269,27.745943,30.212345,33.250671,35.640018,36.963726,38.158989,38.167639,37.786325,38.646419,38.8267,37.02253,36.167829,36.343674,36.250629,36.632644,36.476045,37.232347,38.814258,42.918376,49.565232,53.010903,55.69895,58.370367,60.422887,63.420711,64.052187,61.263948,59.985605,60.665052,60.809573,59.314673,54.351205,51.486052,53.058567,57.484326,56.182479,53.258903,51.090641,57.093377,66.836405,70.931279,75.249193,63.287121,61.012343,63.350247,92.813847,100.192117,83.345326,64.132474,61.133027,60.565075,60.044159,59.514721,59.291428,58.532623,57.703984,56.928762,56.013424,55.204451,54.340759,53.436802,52.575328,51.884996,50.977026
2364,5.364422,5.774657,5.828467,5.51131,5.528474,5.377017,5.445939,5.622395,6.052501,5.600247,5.680228,5.377977,5.07513,6.40969,7.102543,7.024418,6.609521,7.123653,9.091521,9.749169,9.868374,10.588098,11.168425,10.879842,10.608149,10.880267,10.651736,10.952547,11.422799,11.925084,12.252201,12.953609,13.597016,14.09665,14.005597,13.603102,13.934852,14.749084,14.868334,14.470491,14.199791,14.08401,14.476375,14.099232,13.325965,12.522653,11.857066,11.918086,12.082322,11.296913,10.559962,10.063056,9.513278,9.325114,8.993371,8.502658,8.060203,7.772181,7.535708,7.48531,7.575564,7.574448,7.635178,7.993542,8.848676,10.694152,13.80451,16.905589,19.602938,22.045863,24.4689,26.409659,28.595375,30.719827,32.96257,35.342772,37.256415,38.890738,38.820918,38.039993,38.489403,39.100975,37.891101,36.805588,36.127849,36.165369,37.215705,37.374861,37.060025,39.01339,43.081578,49.964375,54.596448,57.03579,57.525881,60.512017,62.988654,63.832287,61.844596,58.920859,60.367499,61.910956,60.239276,55.341775,51.997499,51.982316,54.274833,55.803309,58.240483,54.066964,54.539072,54.300066,84.29736,85.205709,66.497504,60.648251,70.18191,74.124763,75.025274,66.548964,61.63324,61.229586,60.405033,59.92234,59.60459,59.392757,58.739831,58.137125,57.365291,56.34367,55.620906,54.709818,53.824738,52.958574,52.12306,51.15923
2365,5.621557,5.664332,5.729009,5.451628,5.269399,5.430367,5.40144,5.581757,6.26212,5.5481,5.608508,5.483987,5.359242,5.975011,6.851682,7.055782,6.420012,6.892926,9.080379,9.603482,9.751901,10.374006,10.715641,10.660461,10.510313,10.924854,10.683191,10.593797,11.365514,12.001912,11.966764,12.703467,12.959565,13.485172,13.723401,13.709451,13.875644,14.127107,14.574135,14.349488,13.981476,14.126538,14.224111,13.639393,13.055944,12.295642,11.911711,12.11376,12.027602,11.273072,10.532546,9.937942,9.53153,9.302557,8.88015,8.364364,7.980935,7.729518,7.520579,7.480374,7.562041,7.556133,7.633318,8.038757,8.90238,10.496019,13.359538,16.868652,19.529706,22.006331,24.291304,26.013953,27.967655,30.184295,32.455714,34.935473,37.528769,37.973952,37.638143,37.231016,37.631595,38.410807,37.528275,36.201681,35.531971,35.558608,36.376508,36.751759,37.179793,38.468527,42.905239,48.743614,53.718773,55.958362,56.372352,59.072756,61.655374,62.034067,59.908463,57.167482,57.882265,59.248704,60.502294,57.848657,52.580966,51.889245,53.390312,54.83124,55.520667,53.482143,54.34352,57.004641,68.601416,76.509435,67.314101,60.755569,56.068897,66.189163,107.292424,111.261917,68.480341,59.90759,59.798256,59.288616,58.787197,58.528202,57.854086,57.280698,56.504931,55.703078,55.06114,54.212322,53.176027,52.354959,51.527126,50.626961
2366,5.547711,5.922748,5.864065,5.153895,5.251819,5.514725,5.537786,4.869058,5.392012,5.162198,5.372194,5.24221,5.269626,5.983008,6.804057,6.752506,6.044447,6.756508,8.729959,9.412279,9.348647,10.088403,10.271571,10.566207,10.664384,10.491079,10.360877,10.423368,11.068827,12.04948,12.240235,12.685213,12.839724,12.675975,13.309725,14.054786,14.179121,14.228976,14.552976,14.443477,14.19445,14.377842,14.237464,13.801983,13.108824,12.109698,11.589955,11.681358,11.79119,11.01891,10.128912,9.545057,9.231587,8.919161,8.555055,8.198566,7.808787,7.502635,7.299915,7.245161,7.243806,7.22431,7.351084,7.624223,8.51631,10.368144,13.270046,16.574708,19.664492,22.129665,24.036344,25.865241,28.28886,30.166303,32.73825,35.623606,37.612402,38.745989,38.226414,38.194601,38.841402,38.639478,37.279059,36.577094,36.257429,36.288415,37.240127,37.523709,37.936373,38.793691,42.630741,49.133529,55.096246,57.368316,58.310521,61.673368,63.593703,64.180296,61.844578,59.919408,61.152123,62.753277,61.124071,57.698639,52.681556,51.528238,52.219488,56.278145,57.178366,53.968593,55.803699,64.488547,68.155818,72.255055,64.66281,61.216241,62.130066,83.126024,111.218494,116.608654,70.448851,60.580586,60.551082,60.288546,59.877414,59.345753,58.664068,57.915326,57.030387,55.879075,55.160183,54.392691,53.322103,52.542472,51.850326,50.969669
2367,5.832448,6.591084,5.938127,4.953419,5.304819,5.693106,5.742231,5.331234,5.928108,5.891124,5.695507,5.735389,5.446607,5.676502,6.949537,6.790862,6.813536,7.520008,9.256777,9.819649,10.277375,10.884138,10.682085,10.607764,10.843709,11.707176,11.336324,10.703942,11.140212,12.563829,13.103129,13.665155,13.501489,13.198586,13.811471,14.650389,15.258342,15.293757,14.901485,14.313873,14.588155,14.926575,14.883041,14.230198,13.549125,12.819169,12.428458,12.394511,12.163713,11.4009,10.691874,10.108185,9.684735,9.554683,9.22759,8.705633,8.228524,7.94095,7.723579,7.686584,7.773006,7.704218,7.722738,8.110223,9.052864,10.800428,13.936033,17.427783,20.140329,22.411458,24.856722,27.130313,28.995584,31.017483,33.15588,35.900891,38.383011,40.155184,39.285109,37.9373,38.262635,38.737775,38.473493,37.692627,36.421376,35.748394,36.834453,37.280757,38.067427,39.230869,43.087301,49.823545,54.568748,56.686417,58.50172,60.914954,63.648252,63.634387,61.012989,59.365948,59.422417,60.128559,60.904422,58.059711,53.303864,51.545457,53.043836,56.599922,56.193916,56.28282,56.113179,59.360154,68.979436,74.180602,67.213894,64.961824,57.868272,69.614651,99.330035,98.604414,66.535417,59.975077,59.649043,59.278006,58.820971,58.329493,57.736718,57.086307,56.081718,55.335508,54.557956,53.617721,52.61831,51.760005,50.93095,49.979275
2368,5.843904,6.112068,6.109985,5.652779,5.437057,5.493202,5.717398,5.718953,6.096188,5.249039,5.312622,5.447939,6.042767,6.510747,6.545387,6.648135,6.556019,7.502295,9.465908,10.426444,10.517863,10.695538,10.614468,10.301788,10.524882,11.448298,11.146171,10.828196,11.085202,11.995876,12.766139,13.500134,13.564763,13.154761,13.278013,13.937265,14.703114,15.187945,14.717768,14.225782,14.541131,14.697989,14.626534,13.833252,13.1374,12.617774,12.217181,12.078607,11.983741,11.25011,10.544731,9.942858,9.459079,9.267333,8.978759,8.489146,8.07231,7.799144,7.590204,7.550612,7.582688,7.605726,7.611804,7.904972,8.71891,10.498757,13.606402,16.823396,19.686347,21.948677,24.108543,26.398893,28.48263,30.277037,32.261411,34.835052,37.289481,39.308813,38.528267,37.271663,37.771743,38.070835,37.744355,36.947531,35.749487,35.126107,36.609804,37.182709,37.57977,38.915186,43.218078,48.831662,53.533768,55.77687,56.674823,59.320111,62.687844,62.073391,58.959918,57.399472,58.583429,60.497121,60.702184,57.892674,53.04757,50.857583,53.475399,54.837771,55.466846,54.74773,55.537315,61.574801,67.08956,74.030115,71.375545,62.936048,59.509094,73.773353,79.239986,88.335586,66.31109,59.708876,59.571491,59.097402,58.704145,58.439307,57.597363,57.073074,56.28128,55.317274,54.819608,53.848016,52.754885,52.033255,51.237629,50.220076
2369,5.189556,6.292734,5.84794,4.734265,4.529787,4.858603,5.112797,5.580872,6.092291,5.345545,5.186267,5.193115,5.342915,6.296817,6.525236,6.207589,6.237091,6.673847,8.955531,9.612312,10.242219,10.988888,10.412269,9.923223,9.986129,10.718933,10.762585,10.715877,11.016763,11.87247,12.493245,13.284948,13.304531,13.032429,13.275437,13.578585,14.276907,14.93587,14.787848,14.371477,14.36235,14.487505,14.150631,13.561748,12.919033,12.351328,11.909801,11.704383,11.65288,10.984619,10.197905,9.672065,9.222978,9.076062,8.789881,8.279196,7.833968,7.565324,7.404202,7.26481,7.226935,7.324726,7.391635,7.673251,8.582136,10.406866,13.519696,16.72664,19.354264,21.597706,24.023043,26.514521,28.938362,30.889019,32.692423,34.989362,38.307326,39.877326,39.795816,38.382673,37.899837,37.892053,37.984016,37.9368,37.49133,36.129053,36.145485,37.122972,38.436521,39.707888,43.215738,49.412002,55.256142,57.622317,59.828463,62.438139,63.359538,63.11446,60.648517,59.632371,60.74854,61.632484,61.359761,59.705327,55.651538,52.731933,51.728985,55.00943,56.418961,55.853711,55.607671,62.097884,65.214845,72.155149,78.448769,77.888574,64.491045,59.9398,95.95483,104.732533,68.155594,60.639214,60.436718,59.886435,59.495783,58.967487,58.122182,57.49105,56.639528,55.615673,54.745512,53.749455,52.80358,52.079785,51.312346,50.429873
